Filename,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C
1527.txt,180,4,31,22,9,10,6,1,30,45.0000,20.0000,8.1818,5.5000,3.4444,2.4444,0.4545,1.1111,2.2500,0.6667,0.1111,0.0455,3.3333,1.3636
1110.txt,192,11,27,20,12,8,6,8,26,17.4545,16.0000,9.6000,1.8182,2.2500,1.6667,0.4000,0.6667,1.0909,0.5000,0.6667,0.4000,2.1667,1.3000
1620.txt,175,9,25,19,11,8,6,4,25,19.4444,15.9091,9.2105,2.1111,2.2727,1.7273,0.4211,0.7273,1.2222,0.5455,0.3636,0.2105,2.2727,1.3158
982.txt,156,3,28,20,11,8,5,1,19,52.0000,14.1818,7.8000,6.6667,2.5455,1.8182,0.4000,0.7273,3.6667,0.4545,0.0909,0.0500,1.7273,0.9500
1387.txt,173,5,26,15,7,9,5,5,23,34.6000,24.7143,11.5333,3.0000,3.7143,2.1429,0.6000,1.2857,1.4000,0.7143,0.7143,0.3333,3.2857,1.5333
1465.txt,191,11,25,17,12,4,4,4,21,17.3636,15.9167,11.2353,1.5455,2.0833,1.4167,0.2353,0.3333,1.0909,0.3333,0.3333,0.2353,1.7500,1.2353
285.txt,151,3,18,9,3,5,2,5,21,50.3333,50.3333,16.7778,3.0000,6.0000,3.0000,0.5556,1.6667,1.0000,0.6667,1.6667,0.5556,7.0000,2.3333
837.txt,329,4,42,27,8,15,7,5,40,82.2500,41.1250,12.1852,6.7500,5.2500,3.3750,0.5556,1.8750,2.0000,0.8750,0.6250,0.1852,5.0000,1.4815
1127.txt,172,5,31,22,8,13,6,2,25,34.4000,21.5000,7.8182,4.4000,3.8750,2.7500,0.5909,1.6250,1.6000,0.7500,0.2500,0.0909,3.1250,1.1364
1.txt,232,4,32,18,5,10,2,10,32,58.0000,46.4000,12.8889,4.5000,6.4000,3.6000,0.5556,2.0000,1.2500,0.4000,2.0000,0.5556,6.4000,1.7778
560.txt,190,7,27,21,7,14,6,5,28,27.1429,27.1429,9.0476,3.0000,3.8571,3.0000,0.6667,2.0000,1.0000,0.8571,0.7143,0.2381,4.0000,1.3333
1041.txt,168,6,32,20,9,8,4,2,20,28.0000,18.6667,8.4000,3.3333,3.5556,2.2222,0.4000,0.8889,1.5000,0.4444,0.2222,0.1000,2.2222,1.0000
484.txt,277,12,36,28,15,13,9,6,34,23.0833,18.4667,9.8929,2.3333,2.4000,1.8667,0.4643,0.8667,1.2500,0.6000,0.4000,0.2143,2.2667,1.2143
1091.txt,173,4,20,14,7,6,5,5,22,43.2500,24.7143,12.3571,3.5000,2.8571,2.0000,0.4286,0.8571,1.7500,0.7143,0.7143,0.3571,3.1429,1.5714
655.txt,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1027.txt,151,4,21,18,9,7,7,5,25,37.7500,16.7778,8.3889,4.5000,2.3333,2.0000,0.3889,0.7778,2.2500,0.7778,0.5556,0.2778,2.7778,1.3889
672.txt,180,3,31,23,7,10,4,2,26,60.0000,25.7143,7.8261,7.6667,4.4286,3.2857,0.4348,1.4286,2.3333,0.5714,0.2857,0.0870,3.7143,1.1304
777.txt,208,5,34,19,6,10,4,3,28,41.6000,34.6667,10.9474,3.8000,5.6667,3.1667,0.5263,1.6667,1.2000,0.6667,0.5000,0.1579,4.6667,1.4737
721.txt,158,2,20,15,4,7,3,4,19,79.0000,39.5000,10.5333,7.5000,5.0000,3.7500,0.4667,1.7500,2.0000,0.7500,1.0000,0.2667,4.7500,1.2667
43.txt,161,5,23,18,6,8,4,6,23,32.2000,26.8333,8.9444,3.6000,3.8333,3.0000,0.4444,1.3333,1.2000,0.6667,1.0000,0.3333,3.8333,1.2778
527.txt,174,7,20,12,8,4,4,8,19,24.8571,21.7500,14.5000,1.7143,2.5000,1.5000,0.3333,0.5000,1.1429,0.5000,1.0000,0.6667,2.3750,1.5833
501.txt,206,4,28,21,8,12,7,3,33,51.5000,25.7500,9.8095,5.2500,3.5000,2.6250,0.5714,1.5000,2.0000,0.8750,0.3750,0.1429,4.1250,1.5714
1484.txt,179,4,33,29,9,14,7,3,30,44.7500,19.8889,6.1724,7.2500,3.6667,3.2222,0.4828,1.5556,2.2500,0.7778,0.3333,0.1034,3.3333,1.0345
51.txt,163,3,20,13,9,4,6,9,22,54.3333,18.1111,12.5385,4.3333,2.2222,1.4444,0.3077,0.4444,3.0000,0.6667,1.0000,0.6923,2.4444,1.6923
286.txt,199,11,31,26,12,14,7,2,18,18.0909,16.5833,7.6538,2.3636,2.5833,2.1667,0.5385,1.1667,1.0909,0.5833,0.1667,0.0769,1.5000,0.6923
750.txt,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1631.txt,168,11,28,21,13,9,7,4,22,15.2727,12.9231,8.0000,1.9091,2.1538,1.6154,0.4286,0.6923,1.1818,0.5385,0.3077,0.1905,1.6923,1.0476
1392.txt,188,11,30,19,11,7,4,3,18,17.0909,17.0909,9.8947,1.7273,2.7273,1.7273,0.3684,0.6364,1.0000,0.3636,0.2727,0.1579,1.6364,0.9474
1472.txt,180,3,28,20,3,11,3,2,33,60.0000,60.0000,9.0000,6.6667,9.3333,6.6667,0.5500,3.6667,1.0000,1.0000,0.6667,0.1000,11.0000,1.6500
1249.txt,172,5,21,15,6,8,6,10,15,34.4000,28.6667,11.4667,3.0000,3.5000,2.5000,0.5333,1.3333,1.2000,1.0000,1.6667,0.6667,2.5000,1.0000
1529.txt,181,3,30,21,8,12,7,1,18,60.3333,22.6250,8.6190,7.0000,3.7500,2.6250,0.5714,1.5000,2.6667,0.8750,0.1250,0.0476,2.2500,0.8571
1302.txt,172,4,23,14,5,8,5,4,20,43.0000,34.4000,12.2857,3.5000,4.6000,2.8000,0.5714,1.6000,1.2500,1.0000,0.8000,0.2857,4.0000,1.4286
30.txt,190,5,37,28,9,18,7,2,34,38.0000,21.1111,6.7857,5.6000,4.1111,3.1111,0.6429,2.0000,1.8000,0.7778,0.2222,0.0714,3.7778,1.2143
1201.txt,179,4,27,22,6,10,5,4,26,44.7500,29.8333,8.1364,5.5000,4.5000,3.6667,0.4545,1.6667,1.5000,0.8333,0.6667,0.1818,4.3333,1.1818
1419.txt,192,3,28,20,6,9,5,4,25,64.0000,32.0000,9.6000,6.6667,4.6667,3.3333,0.4500,1.5000,2.0000,0.8333,0.6667,0.2000,4.1667,1.2500
344.txt,167,4,26,18,5,11,4,10,18,41.7500,33.4000,9.2778,4.5000,5.2000,3.6000,0.6111,2.2000,1.2500,0.8000,2.0000,0.5556,3.6000,1.0000
740.txt,250,15,39,34,16,17,14,3,30,16.6667,15.6250,7.3529,2.2667,2.4375,2.1250,0.5000,1.0625,1.0667,0.8750,0.1875,0.0882,1.8750,0.8824
766.txt,146,6,20,16,8,8,6,1,18,24.3333,18.2500,9.1250,2.6667,2.5000,2.0000,0.5000,1.0000,1.3333,0.7500,0.1250,0.0625,2.2500,1.1250
1634.txt,76,2,14,11,4,7,3,2,6,38.0000,19.0000,6.9091,5.5000,3.5000,2.7500,0.6364,1.7500,2.0000,0.7500,0.5000,0.1818,1.5000,0.5455
36.txt,179,3,27,21,6,9,4,1,25,59.6667,29.8333,8.5238,7.0000,4.5000,3.5000,0.4286,1.5000,2.0000,0.6667,0.1667,0.0476,4.1667,1.1905
433.txt,155,2,25,20,5,12,5,1,23,77.5000,31.0000,7.7500,10.0000,5.0000,4.0000,0.6000,2.4000,2.5000,1.0000,0.2000,0.0500,4.6000,1.1500
1554.txt,183,11,27,21,12,9,7,1,30,16.6364,15.2500,8.7143,1.9091,2.2500,1.7500,0.4286,0.7500,1.0909,0.5833,0.0833,0.0476,2.5000,1.4286
1176.txt,173,3,30,22,3,13,3,4,29,57.6667,57.6667,7.8636,7.3333,10.0000,7.3333,0.5909,4.3333,1.0000,1.0000,1.3333,0.1818,9.6667,1.3182
1446.txt,173,5,23,17,9,7,6,2,27,34.6000,19.2222,10.1765,3.4000,2.5556,1.8889,0.4118,0.7778,1.8000,0.6667,0.2222,0.1176,3.0000,1.5882
1580.txt,177,4,29,24,9,10,6,2,26,44.2500,19.6667,7.3750,6.0000,3.2222,2.6667,0.4167,1.1111,2.2500,0.6667,0.2222,0.0833,2.8889,1.0833
568.txt,82,1,12,10,4,6,4,3,13,82.0000,20.5000,8.2000,10.0000,3.0000,2.5000,0.6000,1.5000,4.0000,1.0000,0.7500,0.3000,3.2500,1.3000
706.txt,177,4,24,16,8,6,5,5,25,44.2500,22.1250,11.0625,4.0000,3.0000,2.0000,0.3750,0.7500,2.0000,0.6250,0.6250,0.3125,3.1250,1.5625
1223.txt,180,2,32,19,3,6,1,3,24,90.0000,60.0000,9.4737,9.5000,10.6667,6.3333,0.3158,2.0000,1.5000,0.3333,1.0000,0.1579,8.0000,1.2632
60.txt,171,3,18,10,4,5,1,7,20,57.0000,42.7500,17.1000,3.3333,4.5000,2.5000,0.5000,1.2500,1.3333,0.2500,1.7500,0.7000,5.0000,2.0000
531.txt,112,5,16,14,6,8,6,5,8,22.4000,18.6667,8.0000,2.8000,2.6667,2.3333,0.5714,1.3333,1.2000,1.0000,0.8333,0.3571,1.3333,0.5714
270.txt,159,3,19,15,4,3,1,2,27,53.0000,39.7500,10.6000,5.0000,4.7500,3.7500,0.2000,0.7500,1.3333,0.2500,0.5000,0.1333,6.7500,1.8000
1532.txt,195,3,35,22,4,10,4,4,24,65.0000,48.7500,8.8636,7.3333,8.7500,5.5000,0.4545,2.5000,1.3333,1.0000,1.0000,0.1818,6.0000,1.0909
1023.txt,172,9,18,14,10,3,3,4,25,19.1111,17.2000,12.2857,1.5556,1.8000,1.4000,0.2143,0.3000,1.1111,0.3000,0.4000,0.2857,2.5000,1.7857
398.txt,176,5,29,19,10,9,6,3,26,35.2000,17.6000,9.2632,3.8000,2.9000,1.9000,0.4737,0.9000,2.0000,0.6000,0.3000,0.1579,2.6000,1.3684
709.txt,137,4,24,20,5,13,5,3,17,34.2500,27.4000,6.8500,5.0000,4.8000,4.0000,0.6500,2.6000,1.2500,1.0000,0.6000,0.1500,3.4000,0.8500
1500.txt,197,3,21,13,3,8,2,8,23,65.6667,65.6667,15.1538,4.3333,7.0000,4.3333,0.6154,2.6667,1.0000,0.6667,2.6667,0.6154,7.6667,1.7692
1349.txt,173,5,28,23,6,11,5,3,30,34.6000,28.8333,7.5217,4.6000,4.6667,3.8333,0.4783,1.8333,1.2000,0.8333,0.5000,0.1304,5.0000,1.3043
854.txt,190,4,27,21,12,8,6,4,24,47.5000,15.8333,9.0476,5.2500,2.2500,1.7500,0.3810,0.6667,3.0000,0.5000,0.3333,0.1905,2.0000,1.1429
806.txt,206,6,32,20,10,7,4,2,36,34.3333,20.6000,10.3000,3.3333,3.2000,2.0000,0.3500,0.7000,1.6667,0.4000,0.2000,0.1000,3.6000,1.8000
390.txt,142,3,20,15,5,10,3,3,22,47.3333,28.4000,9.4667,5.0000,4.0000,3.0000,0.6667,2.0000,1.6667,0.6000,0.6000,0.2000,4.4000,1.4667
3.txt,308,19,47,33,20,13,10,7,45,16.2105,15.4000,9.3333,1.7368,2.3500,1.6500,0.3939,0.6500,1.0526,0.5000,0.3500,0.2121,2.2500,1.3636
445.txt,178,4,30,17,7,8,5,7,27,44.5000,25.4286,10.4706,4.2500,4.2857,2.4286,0.4706,1.1429,1.7500,0.7143,1.0000,0.4118,3.8571,1.5882
556.txt,196,5,17,12,7,5,6,8,31,39.2000,28.0000,16.3333,2.4000,2.4286,1.7143,0.4167,0.7143,1.4000,0.8571,1.1429,0.6667,4.4286,2.5833
1352.txt,288,12,38,28,12,14,8,8,43,24.0000,24.0000,10.2857,2.3333,3.1667,2.3333,0.5000,1.1667,1.0000,0.6667,0.6667,0.2857,3.5833,1.5357
628.txt,181,13,23,19,14,4,4,5,21,13.9231,12.9286,9.5263,1.4615,1.6429,1.3571,0.2105,0.2857,1.0769,0.2857,0.3571,0.2632,1.5000,1.1053
1462.txt,158,8,20,19,10,9,7,2,20,19.7500,15.8000,8.3158,2.3750,2.0000,1.9000,0.4737,0.9000,1.2500,0.7000,0.2000,0.1053,2.0000,1.0526
1501.txt,152,2,33,25,7,18,7,1,27,76.0000,21.7143,6.0800,12.5000,4.7143,3.5714,0.7200,2.5714,3.5000,1.0000,0.1429,0.0400,3.8571,1.0800
391.txt,172,3,30,18,7,10,5,2,25,57.3333,24.5714,9.5556,6.0000,4.2857,2.5714,0.5556,1.4286,2.3333,0.7143,0.2857,0.1111,3.5714,1.3889
654.txt,188,4,22,17,5,10,5,8,22,47.0000,37.6000,11.0588,4.2500,4.4000,3.4000,0.5882,2.0000,1.2500,1.0000,1.6000,0.4706,4.4000,1.2941
328.txt,154,4,24,19,6,11,5,3,25,38.5000,25.6667,8.1053,4.7500,4.0000,3.1667,0.5789,1.8333,1.5000,0.8333,0.5000,0.1579,4.1667,1.3158
177.txt,148,3,17,13,3,7,3,5,23,49.3333,49.3333,11.3846,4.3333,5.6667,4.3333,0.5385,2.3333,1.0000,1.0000,1.6667,0.3846,7.6667,1.7692
411.txt,209,12,31,25,13,12,8,3,27,17.4167,16.0769,8.3600,2.0833,2.3846,1.9231,0.4800,0.9231,1.0833,0.6154,0.2308,0.1200,2.0769,1.0800
366.txt,149,3,23,13,3,3,2,2,26,49.6667,49.6667,11.4615,4.3333,7.6667,4.3333,0.2308,1.0000,1.0000,0.6667,0.6667,0.1538,8.6667,2.0000
444.txt,155,9,30,22,10,11,6,1,20,17.2222,15.5000,7.0455,2.4444,3.0000,2.2000,0.5000,1.1000,1.1111,0.6000,0.1000,0.0455,2.0000,0.9091
395.txt,187,8,30,24,9,13,7,3,31,23.3750,20.7778,7.7917,3.0000,3.3333,2.6667,0.5417,1.4444,1.1250,0.7778,0.3333,0.1250,3.4444,1.2917
368.txt,174,10,21,20,11,9,7,4,32,17.4000,15.8182,8.7000,2.0000,1.9091,1.8182,0.4500,0.8182,1.1000,0.6364,0.3636,0.2000,2.9091,1.6000
376.txt,175,3,27,18,6,11,5,3,21,58.3333,29.1667,9.7222,6.0000,4.5000,3.0000,0.6111,1.8333,2.0000,0.8333,0.5000,0.1667,3.5000,1.1667
1031.txt,127,3,14,8,3,3,2,3,18,42.3333,42.3333,15.8750,2.6667,4.6667,2.6667,0.3750,1.0000,1.0000,0.6667,1.0000,0.3750,6.0000,2.2500
776.txt,222,8,35,24,9,15,9,8,29,27.7500,24.6667,9.2500,3.0000,3.8889,2.6667,0.6250,1.6667,1.1250,1.0000,0.8889,0.3333,3.2222,1.2083
1454.txt,186,3,22,17,9,8,5,5,25,62.0000,20.6667,10.9412,5.6667,2.4444,1.8889,0.4706,0.8889,3.0000,0.5556,0.5556,0.2941,2.7778,1.4706
1627.txt,162,4,21,14,4,8,2,2,23,40.5000,40.5000,11.5714,3.5000,5.2500,3.5000,0.5714,2.0000,1.0000,0.5000,0.5000,0.1429,5.7500,1.6429
1030.txt,208,3,35,29,15,10,8,3,29,69.3333,13.8667,7.1724,9.6667,2.3333,1.9333,0.3448,0.6667,5.0000,0.5333,0.2000,0.1034,1.9333,1.0000
1144.txt,176,3,26,17,12,5,5,5,21,58.6667,14.6667,10.3529,5.6667,2.1667,1.4167,0.2941,0.4167,4.0000,0.4167,0.4167,0.2941,1.7500,1.2353
253.txt,129,2,16,12,5,6,4,3,24,64.5000,25.8000,10.7500,6.0000,3.2000,2.4000,0.5000,1.2000,2.5000,0.8000,0.6000,0.2500,4.8000,2.0000
917.txt,183,4,28,17,4,12,4,0,20,45.7500,45.7500,10.7647,4.2500,7.0000,4.2500,0.7059,3.0000,1.0000,1.0000,0.0000,0.0000,5.0000,1.1765
220.txt,181,4,25,17,8,10,5,4,32,45.2500,22.6250,10.6471,4.2500,3.1250,2.1250,0.5882,1.2500,2.0000,0.6250,0.5000,0.2353,4.0000,1.8824
879.txt,183,11,26,21,12,9,5,4,34,16.6364,15.2500,8.7143,1.9091,2.1667,1.7500,0.4286,0.7500,1.0909,0.4167,0.3333,0.1905,2.8333,1.6190
377.txt,171,4,29,22,6,12,6,5,24,42.7500,28.5000,7.7727,5.5000,4.8333,3.6667,0.5455,2.0000,1.5000,1.0000,0.8333,0.2273,4.0000,1.0909
593.txt,168,3,22,17,3,8,3,6,20,56.0000,56.0000,9.8824,5.6667,7.3333,5.6667,0.4706,2.6667,1.0000,1.0000,2.0000,0.3529,6.6667,1.1765
1245.txt,180,4,21,19,11,8,7,9,25,45.0000,16.3636,9.4737,4.7500,1.9091,1.7273,0.4211,0.7273,2.7500,0.6364,0.8182,0.4737,2.2727,1.3158
1560.txt,182,8,25,19,9,9,6,5,24,22.7500,20.2222,9.5789,2.3750,2.7778,2.1111,0.4737,1.0000,1.1250,0.6667,0.5556,0.2632,2.6667,1.2632
399.txt,64,2,11,8,3,3,3,0,6,32.0000,21.3333,8.0000,4.0000,3.6667,2.6667,0.3750,1.0000,1.5000,1.0000,0.0000,0.0000,2.0000,0.7500
1231.txt,149,4,21,15,9,6,5,4,16,37.2500,16.5556,9.9333,3.7500,2.3333,1.6667,0.4000,0.6667,2.2500,0.5556,0.4444,0.2667,1.7778,1.0667
128.txt,144,4,23,18,9,8,5,5,15,36.0000,16.0000,8.0000,4.5000,2.5556,2.0000,0.4444,0.8889,2.2500,0.5556,0.5556,0.2778,1.6667,0.8333
921.txt,174,3,29,19,7,10,5,4,28,58.0000,24.8571,9.1579,6.3333,4.1429,2.7143,0.5263,1.4286,2.3333,0.7143,0.5714,0.2105,4.0000,1.4737
606.txt,221,9,30,20,9,11,6,5,28,24.5556,24.5556,11.0500,2.2222,3.3333,2.2222,0.5500,1.2222,1.0000,0.6667,0.5556,0.2500,3.1111,1.4000
503.txt,186,8,25,19,9,6,4,4,27,23.2500,20.6667,9.7895,2.3750,2.7778,2.1111,0.3158,0.6667,1.1250,0.4444,0.4444,0.2105,3.0000,1.4211
967.txt,204,9,31,21,10,10,7,5,23,22.6667,20.4000,9.7143,2.3333,3.1000,2.1000,0.4762,1.0000,1.1111,0.7000,0.5000,0.2381,2.3000,1.0952
263.txt,176,3,25,20,3,15,3,2,26,58.6667,58.6667,8.8000,6.6667,8.3333,6.6667,0.7500,5.0000,1.0000,1.0000,0.6667,0.1000,8.6667,1.3000
1622.txt,199,4,35,22,4,10,3,6,28,49.7500,49.7500,9.0455,5.5000,8.7500,5.5000,0.4545,2.5000,1.0000,0.7500,1.5000,0.2727,7.0000,1.2727
429.txt,113,3,20,14,3,10,3,3,18,37.6667,37.6667,8.0714,4.6667,6.6667,4.6667,0.7143,3.3333,1.0000,1.0000,1.0000,0.2143,6.0000,1.2857
1092.txt,179,4,31,24,5,15,3,2,34,44.7500,35.8000,7.4583,6.0000,6.2000,4.8000,0.6250,3.0000,1.2500,0.6000,0.4000,0.0833,6.8000,1.4167
1154.txt,136,3,20,15,3,7,2,4,25,45.3333,45.3333,9.0667,5.0000,6.6667,5.0000,0.4667,2.3333,1.0000,0.6667,1.3333,0.2667,8.3333,1.6667
1377.txt,176,4,38,25,11,11,7,4,26,44.0000,16.0000,7.0400,6.2500,3.4545,2.2727,0.4400,1.0000,2.7500,0.6364,0.3636,0.1600,2.3636,1.0400
1102.txt,177,4,25,16,8,6,4,1,33,44.2500,22.1250,11.0625,4.0000,3.1250,2.0000,0.3750,0.7500,2.0000,0.5000,0.1250,0.0625,4.1250,2.0625
1624.txt,173,4,23,20,6,13,5,3,33,43.2500,28.8333,8.6500,5.0000,3.8333,3.3333,0.6500,2.1667,1.5000,0.8333,0.5000,0.1500,5.5000,1.6500
385.txt,153,3,23,16,4,11,4,5,27,51.0000,38.2500,9.5625,5.3333,5.7500,4.0000,0.6875,2.7500,1.3333,1.0000,1.2500,0.3125,6.7500,1.6875
41.txt,113,4,21,18,5,10,4,1,17,28.2500,22.6000,6.2778,4.5000,4.2000,3.6000,0.5556,2.0000,1.2500,0.8000,0.2000,0.0556,3.4000,0.9444
983.txt,174,10,23,19,11,7,6,4,28,17.4000,15.8182,9.1579,1.9000,2.0909,1.7273,0.3684,0.6364,1.1000,0.5455,0.3636,0.2105,2.5455,1.4737
1293.txt,177,5,27,21,12,8,4,3,34,35.4000,14.7500,8.4286,4.2000,2.2500,1.7500,0.3810,0.6667,2.4000,0.3333,0.2500,0.1429,2.8333,1.6190
174.txt,154,4,23,17,4,10,2,4,22,38.5000,38.5000,9.0588,4.2500,5.7500,4.2500,0.5882,2.5000,1.0000,0.5000,1.0000,0.2353,5.5000,1.2941
1632.txt,184,4,35,28,4,21,4,2,32,46.0000,46.0000,6.5714,7.0000,8.7500,7.0000,0.7500,5.2500,1.0000,1.0000,0.5000,0.0714,8.0000,1.1429
699.txt,162,3,23,18,4,13,4,4,28,54.0000,40.5000,9.0000,6.0000,5.7500,4.5000,0.7222,3.2500,1.3333,1.0000,1.0000,0.2222,7.0000,1.5556
381.txt,167,3,18,14,3,7,3,1,25,55.6667,55.6667,11.9286,4.6667,6.0000,4.6667,0.5000,2.3333,1.0000,1.0000,0.3333,0.0714,8.3333,1.7857
1066.txt,127,4,17,13,8,5,5,0,17,31.7500,15.8750,9.7692,3.2500,2.1250,1.6250,0.3846,0.6250,2.0000,0.6250,0.0000,0.0000,2.1250,1.3077
743.txt,204,4,28,21,8,11,7,6,27,51.0000,25.5000,9.7143,5.2500,3.5000,2.6250,0.5238,1.3750,2.0000,0.8750,0.7500,0.2857,3.3750,1.2857
372.txt,219,11,35,28,12,14,7,8,32,19.9091,18.2500,7.8214,2.5455,2.9167,2.3333,0.5000,1.1667,1.0909,0.5833,0.6667,0.2857,2.6667,1.1429
1317.txt,123,3,15,10,8,2,1,5,14,41.0000,15.3750,12.3000,3.3333,1.8750,1.2500,0.2000,0.2500,2.6667,0.1250,0.6250,0.5000,1.7500,1.4000
1202.txt,168,8,21,15,8,7,7,2,21,21.0000,21.0000,11.2000,1.8750,2.6250,1.8750,0.4667,0.8750,1.0000,0.8750,0.2500,0.1333,2.6250,1.4000
1413.txt,185,11,26,20,13,7,7,5,29,16.8182,14.2308,9.2500,1.8182,2.0000,1.5385,0.3500,0.5385,1.1818,0.5385,0.3846,0.2500,2.2308,1.4500
689.txt,130,1,16,13,2,6,2,4,21,130.0000,65.0000,10.0000,13.0000,8.0000,6.5000,0.4615,3.0000,2.0000,1.0000,2.0000,0.3077,10.5000,1.6154
1538.txt,175,5,26,19,5,5,2,3,20,35.0000,35.0000,9.2105,3.8000,5.2000,3.8000,0.2632,1.0000,1.0000,0.4000,0.6000,0.1579,4.0000,1.0526
1450.txt,177,8,24,19,10,7,6,6,24,22.1250,17.7000,9.3158,2.3750,2.4000,1.9000,0.3684,0.7000,1.2500,0.6000,0.6000,0.3158,2.4000,1.2632
843.txt,127,7,19,15,7,8,5,4,13,18.1429,18.1429,8.4667,2.1429,2.7143,2.1429,0.5333,1.1429,1.0000,0.7143,0.5714,0.2667,1.8571,0.8667
190.txt,166,4,24,21,7,10,4,3,23,41.5000,23.7143,7.9048,5.2500,3.4286,3.0000,0.4762,1.4286,1.7500,0.5714,0.4286,0.1429,3.2857,1.0952
255.txt,171,3,26,18,9,8,6,2,31,57.0000,19.0000,9.5000,6.0000,2.8889,2.0000,0.4444,0.8889,3.0000,0.6667,0.2222,0.1111,3.4444,1.7222
86.txt,164,3,24,16,6,7,2,3,20,54.6667,27.3333,10.2500,5.3333,4.0000,2.6667,0.4375,1.1667,2.0000,0.3333,0.5000,0.1875,3.3333,1.2500
28.txt,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
373.txt,151,3,24,19,7,11,4,0,22,50.3333,21.5714,7.9474,6.3333,3.4286,2.7143,0.5789,1.5714,2.3333,0.5714,0.0000,0.0000,3.1429,1.1579
853.txt,164,9,23,15,9,6,5,2,22,18.2222,18.2222,10.9333,1.6667,2.5556,1.6667,0.4000,0.6667,1.0000,0.5556,0.2222,0.1333,2.4444,1.4667
918.txt,169,3,29,22,3,14,3,2,29,56.3333,56.3333,7.6818,7.3333,9.6667,7.3333,0.6364,4.6667,1.0000,1.0000,0.6667,0.0909,9.6667,1.3182
88.txt,174,2,26,20,11,9,4,5,19,87.0000,15.8182,8.7000,10.0000,2.3636,1.8182,0.4500,0.8182,5.5000,0.3636,0.4545,0.2500,1.7273,0.9500
1285.txt,180,4,25,22,15,7,8,4,29,45.0000,12.0000,8.1818,5.5000,1.6667,1.4667,0.3182,0.4667,3.7500,0.5333,0.2667,0.1818,1.9333,1.3182
1550.txt,202,4,25,15,9,5,3,7,30,50.5000,22.4444,13.4667,3.7500,2.7778,1.6667,0.3333,0.5556,2.2500,0.3333,0.7778,0.4667,3.3333,2.0000
425.txt,175,3,25,20,5,9,3,3,32,58.3333,35.0000,8.7500,6.6667,5.0000,4.0000,0.4500,1.8000,1.6667,0.6000,0.6000,0.1500,6.4000,1.6000
1438.txt,222,7,31,27,7,17,7,4,30,31.7143,31.7143,8.2222,3.8571,4.4286,3.8571,0.6296,2.4286,1.0000,1.0000,0.5714,0.1481,4.2857,1.1111
1340.txt,173,2,23,17,10,7,6,5,24,86.5000,17.3000,10.1765,8.5000,2.3000,1.7000,0.4118,0.7000,5.0000,0.6000,0.5000,0.2941,2.4000,1.4118
1389.txt,308,17,39,31,19,13,7,6,44,18.1176,16.2105,9.9355,1.8235,2.0526,1.6316,0.4194,0.6842,1.1176,0.3684,0.3158,0.1935,2.3158,1.4194
1399.txt,146,3,18,15,8,6,5,4,13,48.6667,18.2500,9.7333,5.0000,2.2500,1.8750,0.4000,0.7500,2.6667,0.6250,0.5000,0.2667,1.6250,0.8667
1324.txt,176,3,26,17,10,7,7,5,19,58.6667,17.6000,10.3529,5.6667,2.6000,1.7000,0.4118,0.7000,3.3333,0.7000,0.5000,0.2941,1.9000,1.1176
117.txt,181,10,22,20,11,8,5,5,27,18.1000,16.4545,9.0500,2.0000,2.0000,1.8182,0.4000,0.7273,1.1000,0.4545,0.4545,0.2500,2.4545,1.3500
244.txt,151,5,22,12,9,2,3,6,18,30.2000,16.7778,12.5833,2.4000,2.4444,1.3333,0.1667,0.2222,1.8000,0.3333,0.6667,0.5000,2.0000,1.5000
1104.txt,134,4,22,16,5,9,3,3,22,33.5000,26.8000,8.3750,4.0000,4.4000,3.2000,0.5625,1.8000,1.2500,0.6000,0.6000,0.1875,4.4000,1.3750
1539.txt,171,3,21,15,4,4,3,6,28,57.0000,42.7500,11.4000,5.0000,5.2500,3.7500,0.2667,1.0000,1.3333,0.7500,1.5000,0.4000,7.0000,1.8667
258.txt,150,3,16,13,7,6,3,2,19,50.0000,21.4286,11.5385,4.3333,2.2857,1.8571,0.4615,0.8571,2.3333,0.4286,0.2857,0.1538,2.7143,1.4615
1628.txt,202,6,33,20,6,10,5,5,31,33.6667,33.6667,10.1000,3.3333,5.5000,3.3333,0.5000,1.6667,1.0000,0.8333,0.8333,0.2500,5.1667,1.5500
1595.txt,177,3,19,15,5,9,4,5,21,59.0000,35.4000,11.8000,5.0000,3.8000,3.0000,0.6000,1.8000,1.6667,0.8000,1.0000,0.3333,4.2000,1.4000
882.txt,181,7,27,22,11,11,9,2,35,25.8571,16.4545,8.2273,3.1429,2.4545,2.0000,0.5000,1.0000,1.5714,0.8182,0.1818,0.0909,3.1818,1.5909
