Filename,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C
1387.txt,535,27,81,61,31,28,20,20,61,19.8148,17.2581,8.7705,2.2593,2.6129,1.9677,0.4590,0.9032,1.1481,0.6452,0.6452,0.3279,1.9677,1.0000
1465.txt,336,22,54,42,25,17,14,3,36,15.2727,13.4400,8.0000,1.9091,2.1600,1.6800,0.4048,0.6800,1.1364,0.5600,0.1200,0.0714,1.4400,0.8571
285.txt,571,34,99,76,36,39,25,12,61,16.7941,15.8611,7.5132,2.2353,2.7500,2.1111,0.5132,1.0833,1.0588,0.6944,0.3333,0.1579,1.6944,0.8026
837.txt,353,26,57,39,26,17,14,13,27,13.5769,13.5769,9.0513,1.5000,2.1923,1.5000,0.4359,0.6538,1.0000,0.5385,0.5000,0.3333,1.0385,0.6923
1127.txt,342,16,52,39,20,19,16,11,36,21.3750,17.1000,8.7692,2.4375,2.6000,1.9500,0.4872,0.9500,1.2500,0.8000,0.5500,0.2821,1.8000,0.9231
1.txt,168,3,38,27,3,19,2,2,19,56.0000,56.0000,6.2222,9.0000,12.6667,9.0000,0.7037,6.3333,1.0000,0.6667,0.6667,0.0741,6.3333,0.7037
560.txt,382,18,73,58,24,32,20,9,49,21.2222,15.9167,6.5862,3.2222,3.0417,2.4167,0.5517,1.3333,1.3333,0.8333,0.3750,0.1552,2.0417,0.8448
1041.txt,450,23,57,46,26,17,13,21,40,19.5652,17.3077,9.7826,2.0000,2.1923,1.7692,0.3696,0.6538,1.1304,0.5000,0.8077,0.4565,1.5385,0.8696
484.txt,348,16,55,48,22,24,15,15,23,21.7500,15.8182,7.2500,3.0000,2.5000,2.1818,0.5000,1.0909,1.3750,0.6818,0.6818,0.3125,1.0455,0.4792
1091.txt,449,25,82,57,26,34,17,14,48,17.9600,17.2692,7.8772,2.2800,3.1538,2.1923,0.5965,1.3077,1.0400,0.6538,0.5385,0.2456,1.8462,0.8421
655.txt,255,13,33,27,13,13,6,7,24,19.6154,19.6154,9.4444,2.0769,2.5385,2.0769,0.4815,1.0000,1.0000,0.4615,0.5385,0.2593,1.8462,0.8889
1027.txt,475,23,92,64,26,35,19,5,40,20.6522,18.2692,7.4219,2.7826,3.5385,2.4615,0.5469,1.3462,1.1304,0.7308,0.1923,0.0781,1.5385,0.6250
672.txt,375,18,54,36,20,15,12,12,37,20.8333,18.7500,10.4167,2.0000,2.7000,1.8000,0.4167,0.7500,1.1111,0.6000,0.6000,0.3333,1.8500,1.0278
777.txt,530,38,86,62,37,22,14,11,39,13.9474,14.3243,8.5484,1.6316,2.3243,1.6757,0.3548,0.5946,0.9737,0.3784,0.2973,0.1774,1.0541,0.6290
721.txt,109,5,20,13,7,6,4,7,12,21.8000,15.5714,8.3846,2.6000,2.8571,1.8571,0.4615,0.8571,1.4000,0.5714,1.0000,0.5385,1.7143,0.9231
43.txt,525,28,79,51,33,20,16,21,44,18.7500,15.9091,10.2941,1.8214,2.3939,1.5455,0.3922,0.6061,1.1786,0.4848,0.6364,0.4118,1.3333,0.8627
527.txt,208,11,35,31,12,18,11,8,21,18.9091,17.3333,6.7097,2.8182,2.9167,2.5833,0.5806,1.5000,1.0909,0.9167,0.6667,0.2581,1.7500,0.6774
501.txt,180,12,31,23,13,10,8,5,17,15.0000,13.8462,7.8261,1.9167,2.3846,1.7692,0.4348,0.7692,1.0833,0.6154,0.3846,0.2174,1.3077,0.7391
1748.txt,612,29,96,64,32,27,18,28,59,21.1034,19.1250,9.5625,2.2069,3.0000,2.0000,0.4219,0.8438,1.1034,0.5625,0.8750,0.4375,1.8438,0.9219
1484.txt,710,32,102,70,37,34,20,18,83,22.1875,19.1892,10.1429,2.1875,2.7568,1.8919,0.4857,0.9189,1.1562,0.5405,0.4865,0.2571,2.2432,1.1857
1755.txt,446,16,74,46,24,24,17,13,45,27.8750,18.5833,9.6957,2.8750,3.0833,1.9167,0.5217,1.0000,1.5000,0.7083,0.5417,0.2826,1.8750,0.9783
51.txt,288,18,52,42,20,17,10,2,29,16.0000,14.4000,6.8571,2.3333,2.6000,2.1000,0.4048,0.8500,1.1111,0.5000,0.1000,0.0476,1.4500,0.6905
286.txt,163,5,25,19,5,11,5,6,12,32.6000,32.6000,8.5789,3.8000,5.0000,3.8000,0.5789,2.2000,1.0000,1.0000,1.2000,0.3158,2.4000,0.6316
750.txt,404,21,59,44,22,23,14,13,44,19.2381,18.3636,9.1818,2.0952,2.6818,2.0000,0.5227,1.0455,1.0476,0.6364,0.5909,0.2955,2.0000,1.0000
1631.txt,391,23,59,39,27,16,11,11,38,17.0000,14.4815,10.0256,1.6957,2.1852,1.4444,0.4103,0.5926,1.1739,0.4074,0.4074,0.2821,1.4074,0.9744
1392.txt,610,32,108,84,38,45,29,21,56,19.0625,16.0526,7.2619,2.6250,2.8421,2.2105,0.5357,1.1842,1.1875,0.7632,0.5526,0.2500,1.4737,0.6667
1472.txt,233,13,41,31,15,15,7,8,24,17.9231,15.5333,7.5161,2.3846,2.7333,2.0667,0.4839,1.0000,1.1538,0.4667,0.5333,0.2581,1.6000,0.7742
1778.txt,555,34,86,58,40,22,17,13,55,16.3235,13.8750,9.5690,1.7059,2.1500,1.4500,0.3793,0.5500,1.1765,0.4250,0.3250,0.2241,1.3750,0.9483
1249.txt,324,19,43,34,19,18,12,4,35,17.0526,17.0526,9.5294,1.7895,2.2632,1.7895,0.5294,0.9474,1.0000,0.6316,0.2105,0.1176,1.8421,1.0294
1529.txt,134,6,19,12,6,3,3,2,9,22.3333,22.3333,11.1667,2.0000,3.1667,2.0000,0.2500,0.5000,1.0000,0.5000,0.3333,0.1667,1.5000,0.7500
1302.txt,343,24,51,40,23,18,9,18,27,14.2917,14.9130,8.5750,1.6667,2.2174,1.7391,0.4500,0.7826,0.9583,0.3913,0.7826,0.4500,1.1739,0.6750
30.txt,426,38,77,64,38,30,19,6,34,11.2105,11.2105,6.6562,1.6842,2.0263,1.6842,0.4688,0.7895,1.0000,0.5000,0.1579,0.0938,0.8947,0.5312
1724.txt,346,15,51,36,17,17,13,9,37,23.0667,20.3529,9.6111,2.4000,3.0000,2.1176,0.4722,1.0000,1.1333,0.7647,0.5294,0.2500,2.1765,1.0278
1201.txt,306,21,52,44,24,19,12,9,31,14.5714,12.7500,6.9545,2.0952,2.1667,1.8333,0.4318,0.7917,1.1429,0.5000,0.3750,0.2045,1.2917,0.7045
1775.txt,769,42,150,113,51,59,34,15,69,18.3095,15.0784,6.8053,2.6905,2.9412,2.2157,0.5221,1.1569,1.2143,0.6667,0.2941,0.1327,1.3529,0.6106
1419.txt,385,19,61,50,20,32,18,8,47,20.2632,19.2500,7.7000,2.6316,3.0500,2.5000,0.6400,1.6000,1.0526,0.9000,0.4000,0.1600,2.3500,0.9400
344.txt,265,15,35,27,14,14,8,6,29,17.6667,18.9286,9.8148,1.8000,2.5000,1.9286,0.5185,1.0000,0.9333,0.5714,0.4286,0.2222,2.0714,1.0741
740.txt,302,13,46,33,14,20,11,13,29,23.2308,21.5714,9.1515,2.5385,3.2857,2.3571,0.6061,1.4286,1.0769,0.7857,0.9286,0.3939,2.0714,0.8788
766.txt,299,14,58,48,16,31,14,9,27,21.3571,18.6875,6.2292,3.4286,3.6250,3.0000,0.6458,1.9375,1.1429,0.8750,0.5625,0.1875,1.6875,0.5625
1668.txt,152,9,22,17,9,8,5,6,16,16.8889,16.8889,8.9412,1.8889,2.4444,1.8889,0.4706,0.8889,1.0000,0.5556,0.6667,0.3529,1.7778,0.9412
1634.txt,489,34,71,58,36,22,15,8,54,14.3824,13.5833,8.4310,1.7059,1.9722,1.6111,0.3793,0.6111,1.0588,0.4167,0.2222,0.1379,1.5000,0.9310
36.txt,376,21,67,50,23,25,16,10,45,17.9048,16.3478,7.5200,2.3810,2.9130,2.1739,0.5000,1.0870,1.0952,0.6957,0.4348,0.2000,1.9565,0.9000
433.txt,288,19,39,34,21,14,11,10,30,15.1579,13.7143,8.4706,1.7895,1.8571,1.6190,0.4118,0.6667,1.1053,0.5238,0.4762,0.2941,1.4286,0.8824
1554.txt,359,19,62,50,29,20,13,4,33,18.8947,12.3793,7.1800,2.6316,2.1379,1.7241,0.4000,0.6897,1.5263,0.4483,0.1379,0.0800,1.1379,0.6600
1176.txt,372,14,56,46,18,26,18,11,53,26.5714,20.6667,8.0870,3.2857,3.1111,2.5556,0.5652,1.4444,1.2857,1.0000,0.6111,0.2391,2.9444,1.1522
1446.txt,91,7,21,15,7,8,4,2,10,13.0000,13.0000,6.0667,2.1429,3.0000,2.1429,0.5333,1.1429,1.0000,0.5714,0.2857,0.1333,1.4286,0.6667
1580.txt,328,19,55,40,22,17,12,7,35,17.2632,14.9091,8.2000,2.1053,2.5000,1.8182,0.4250,0.7727,1.1579,0.5455,0.3182,0.1750,1.5909,0.8750
568.txt,778,43,133,89,48,35,26,25,88,18.0930,16.2083,8.7416,2.0698,2.7708,1.8542,0.3933,0.7292,1.1163,0.5417,0.5208,0.2809,1.8333,0.9888
706.txt,224,12,39,29,12,17,10,7,23,18.6667,18.6667,7.7241,2.4167,3.2500,2.4167,0.5862,1.4167,1.0000,0.8333,0.5833,0.2414,1.9167,0.7931
1223.txt,413,22,66,55,27,27,17,9,47,18.7727,15.2963,7.5091,2.5000,2.4444,2.0370,0.4909,1.0000,1.2273,0.6296,0.3333,0.1636,1.7407,0.8545
60.txt,92,4,10,8,4,4,3,2,11,23.0000,23.0000,11.5000,2.0000,2.5000,2.0000,0.5000,1.0000,1.0000,0.7500,0.5000,0.2500,2.7500,1.3750
531.txt,613,41,101,76,51,25,22,12,66,14.9512,12.0196,8.0658,1.8537,1.9804,1.4902,0.3289,0.4902,1.2439,0.4314,0.2353,0.1579,1.2941,0.8684
270.txt,399,17,63,52,24,25,21,8,36,23.4706,16.6250,7.6731,3.0588,2.6250,2.1667,0.4808,1.0417,1.4118,0.8750,0.3333,0.1538,1.5000,0.6923
1532.txt,405,16,74,62,24,35,20,11,44,25.3125,16.8750,6.5323,3.8750,3.0833,2.5833,0.5645,1.4583,1.5000,0.8333,0.4583,0.1774,1.8333,0.7097
1023.txt,442,16,75,57,20,33,14,10,33,27.6250,22.1000,7.7544,3.5625,3.7500,2.8500,0.5789,1.6500,1.2500,0.7000,0.5000,0.1754,1.6500,0.5789
398.txt,460,20,78,61,24,34,20,10,42,23.0000,19.1667,7.5410,3.0500,3.2500,2.5417,0.5574,1.4167,1.2000,0.8333,0.4167,0.1639,1.7500,0.6885
709.txt,534,35,94,76,40,36,24,9,38,15.2571,13.3500,7.0263,2.1714,2.3500,1.9000,0.4737,0.9000,1.1429,0.6000,0.2250,0.1184,0.9500,0.5000
1500.txt,450,23,69,55,27,28,19,8,55,19.5652,16.6667,8.1818,2.3913,2.5556,2.0370,0.5091,1.0370,1.1739,0.7037,0.2963,0.1455,2.0370,1.0000
1349.txt,237,13,49,44,21,23,16,2,21,18.2308,11.2857,5.3864,3.3846,2.3333,2.0952,0.5227,1.0952,1.6154,0.7619,0.0952,0.0455,1.0000,0.4773
854.txt,454,23,71,55,26,28,17,7,38,19.7391,17.4615,8.2545,2.3913,2.7308,2.1154,0.5091,1.0769,1.1304,0.6538,0.2692,0.1273,1.4615,0.6909
806.txt,700,33,93,73,39,31,22,15,77,21.2121,17.9487,9.5890,2.2121,2.3846,1.8718,0.4247,0.7949,1.1818,0.5641,0.3846,0.2055,1.9744,1.0548
1708.txt,623,34,107,77,39,34,21,13,48,18.3235,15.9744,8.0909,2.2647,2.7436,1.9744,0.4416,0.8718,1.1471,0.5385,0.3333,0.1688,1.2308,0.6234
390.txt,386,24,50,41,25,17,12,10,45,16.0833,15.4400,9.4146,1.7083,2.0000,1.6400,0.4146,0.6800,1.0417,0.4800,0.4000,0.2439,1.8000,1.0976
3.txt,470,31,90,68,39,26,18,8,41,15.1613,12.0513,6.9118,2.1935,2.3077,1.7436,0.3824,0.6667,1.2581,0.4615,0.2051,0.1176,1.0513,0.6029
1788.txt,656,40,97,73,43,33,23,19,66,16.4000,15.2558,8.9863,1.8250,2.2558,1.6977,0.4521,0.7674,1.0750,0.5349,0.4419,0.2603,1.5349,0.9041
445.txt,112,6,22,18,7,10,5,1,19,18.6667,16.0000,6.2222,3.0000,3.1429,2.5714,0.5556,1.4286,1.1667,0.7143,0.1429,0.0556,2.7143,1.0556
556.txt,429,14,72,58,21,34,18,9,37,30.6429,20.4286,7.3966,4.1429,3.4286,2.7619,0.5862,1.6190,1.5000,0.8571,0.4286,0.1552,1.7619,0.6379
1352.txt,443,29,83,66,36,28,20,5,35,15.2759,12.3056,6.7121,2.2759,2.3056,1.8333,0.4242,0.7778,1.2414,0.5556,0.1389,0.0758,0.9722,0.5303
628.txt,380,22,69,49,26,22,15,13,33,17.2727,14.6154,7.7551,2.2273,2.6538,1.8846,0.4490,0.8462,1.1818,0.5769,0.5000,0.2653,1.2692,0.6735
1462.txt,440,25,75,61,29,32,22,10,54,17.6000,15.1724,7.2131,2.4400,2.5862,2.1034,0.5246,1.1034,1.1600,0.7586,0.3448,0.1639,1.8621,0.8852
1501.txt,623,29,95,81,41,33,26,17,59,21.4828,15.1951,7.6914,2.7931,2.3171,1.9756,0.4074,0.8049,1.4138,0.6341,0.4146,0.2099,1.4390,0.7284
391.txt,289,8,44,32,18,12,13,3,37,36.1250,16.0556,9.0312,4.0000,2.4444,1.7778,0.3750,0.6667,2.2500,0.7222,0.1667,0.0938,2.0556,1.1562
654.txt,184,9,37,28,9,18,5,0,20,20.4444,20.4444,6.5714,3.1111,4.1111,3.1111,0.6429,2.0000,1.0000,0.5556,0.0000,0.0000,2.2222,0.7143
328.txt,521,43,97,78,46,32,22,4,56,12.1163,11.3261,6.6795,1.8140,2.1087,1.6957,0.4103,0.6957,1.0698,0.4783,0.0870,0.0513,1.2174,0.7179
177.txt,196,9,31,24,11,11,10,7,20,21.7778,17.8182,8.1667,2.6667,2.8182,2.1818,0.4583,1.0000,1.2222,0.9091,0.6364,0.2917,1.8182,0.8333
411.txt,375,21,59,41,20,20,13,6,24,17.8571,18.7500,9.1463,1.9524,2.9500,2.0500,0.4878,1.0000,0.9524,0.6500,0.3000,0.1463,1.2000,0.5854
366.txt,539,33,79,64,33,30,21,9,61,16.3333,16.3333,8.4219,1.9394,2.3939,1.9394,0.4688,0.9091,1.0000,0.6364,0.2727,0.1406,1.8485,0.9531
1790.txt,553,22,66,47,23,27,14,22,61,25.1364,24.0435,11.7660,2.1364,2.8696,2.0435,0.5745,1.1739,1.0455,0.6087,0.9565,0.4681,2.6522,1.2979
444.txt,231,14,39,31,14,17,11,5,18,16.5000,16.5000,7.4516,2.2143,2.7857,2.2143,0.5484,1.2143,1.0000,0.7857,0.3571,0.1613,1.2857,0.5806
395.txt,257,16,38,27,18,11,10,7,21,16.0625,14.2778,9.5185,1.6875,2.1111,1.5000,0.4074,0.6111,1.1250,0.5556,0.3889,0.2593,1.1667,0.7778
368.txt,154,10,24,21,11,9,6,6,10,15.4000,14.0000,7.3333,2.1000,2.1818,1.9091,0.4286,0.8182,1.1000,0.5455,0.5455,0.2857,0.9091,0.4762
376.txt,201,11,31,23,12,13,9,5,17,18.2727,16.7500,8.7391,2.0909,2.5833,1.9167,0.5652,1.0833,1.0909,0.7500,0.4167,0.2174,1.4167,0.7391
1031.txt,54,2,6,6,2,2,1,0,6,27.0000,27.0000,9.0000,3.0000,3.0000,3.0000,0.3333,1.0000,1.0000,0.5000,0.0000,0.0000,3.0000,1.0000
776.txt,275,8,43,31,13,19,8,5,20,34.3750,21.1538,8.8710,3.8750,3.3077,2.3846,0.6129,1.4615,1.6250,0.6154,0.3846,0.1613,1.5385,0.6452
1454.txt,207,11,31,25,11,13,10,8,22,18.8182,18.8182,8.2800,2.2727,2.8182,2.2727,0.5200,1.1818,1.0000,0.9091,0.7273,0.3200,2.0000,0.8800
1627.txt,353,23,55,42,24,14,11,8,23,15.3478,14.7083,8.4048,1.8261,2.2917,1.7500,0.3333,0.5833,1.0435,0.4583,0.3333,0.1905,0.9583,0.5476
1030.txt,50,1,9,7,1,3,1,1,4,50.0000,50.0000,7.1429,7.0000,9.0000,7.0000,0.4286,3.0000,1.0000,1.0000,1.0000,0.1429,4.0000,0.5714
1144.txt,155,7,24,23,8,14,6,3,24,22.1429,19.3750,6.7391,3.2857,3.0000,2.8750,0.6087,1.7500,1.1429,0.7500,0.3750,0.1304,3.0000,1.0435
1695.txt,161,11,19,18,11,7,5,7,17,14.6364,14.6364,8.9444,1.6364,1.7273,1.6364,0.3889,0.6364,1.0000,0.4545,0.6364,0.3889,1.5455,0.9444
253.txt,770,44,138,96,48,48,29,8,72,17.5000,16.0417,8.0208,2.1818,2.8750,2.0000,0.5000,1.0000,1.0909,0.6042,0.1667,0.0833,1.5000,0.7500
917.txt,305,17,58,45,19,27,15,10,23,17.9412,16.0526,6.7778,2.6471,3.0526,2.3684,0.6000,1.4211,1.1176,0.7895,0.5263,0.2222,1.2105,0.5111
220.txt,241,11,32,20,12,11,8,14,22,21.9091,20.0833,12.0500,1.8182,2.6667,1.6667,0.5500,0.9167,1.0909,0.6667,1.1667,0.7000,1.8333,1.1000
879.txt,539,17,89,73,22,45,20,9,60,31.7059,24.5000,7.3836,4.2941,4.0455,3.3182,0.6164,2.0455,1.2941,0.9091,0.4091,0.1233,2.7273,0.8219
377.txt,361,21,58,41,29,15,11,4,29,17.1905,12.4483,8.8049,1.9524,2.0000,1.4138,0.3659,0.5172,1.3810,0.3793,0.1379,0.0976,1.0000,0.7073
593.txt,357,20,60,46,26,18,15,3,41,17.8500,13.7308,7.7609,2.3000,2.3077,1.7692,0.3913,0.6923,1.3000,0.5769,0.1154,0.0652,1.5769,0.8913
1245.txt,329,12,54,41,16,23,11,11,33,27.4167,20.5625,8.0244,3.4167,3.3750,2.5625,0.5610,1.4375,1.3333,0.6875,0.6875,0.2683,2.0625,0.8049
1560.txt,423,29,82,56,32,23,20,12,38,14.5862,13.2188,7.5536,1.9310,2.5625,1.7500,0.4107,0.7188,1.1034,0.6250,0.3750,0.2143,1.1875,0.6786
399.txt,305,15,46,38,18,19,11,13,32,20.3333,16.9444,8.0263,2.5333,2.5556,2.1111,0.5000,1.0556,1.2000,0.6111,0.7222,0.3421,1.7778,0.8421
1231.txt,500,33,79,64,36,29,18,11,56,15.1515,13.8889,7.8125,1.9394,2.1944,1.7778,0.4531,0.8056,1.0909,0.5000,0.3056,0.1719,1.5556,0.8750
128.txt,587,29,78,58,31,26,20,19,73,20.2414,18.9355,10.1207,2.0000,2.5161,1.8710,0.4483,0.8387,1.0690,0.6452,0.6129,0.3276,2.3548,1.2586
921.txt,434,21,71,52,27,24,16,12,43,20.6667,16.0741,8.3462,2.4762,2.6296,1.9259,0.4615,0.8889,1.2857,0.5926,0.4444,0.2308,1.5926,0.8269
606.txt,237,17,35,28,17,12,8,3,22,13.9412,13.9412,8.4643,1.6471,2.0588,1.6471,0.4286,0.7059,1.0000,0.4706,0.1765,0.1071,1.2941,0.7857
503.txt,269,12,39,31,16,14,8,4,26,22.4167,16.8125,8.6774,2.5833,2.4375,1.9375,0.4516,0.8750,1.3333,0.5000,0.2500,0.1290,1.6250,0.8387
1716.txt,318,15,50,42,16,26,13,10,46,21.2000,19.8750,7.5714,2.8000,3.1250,2.6250,0.6190,1.6250,1.0667,0.8125,0.6250,0.2381,2.8750,1.0952
967.txt,369,18,66,50,22,24,13,6,32,20.5000,16.7727,7.3800,2.7778,3.0000,2.2727,0.4800,1.0909,1.2222,0.5909,0.2727,0.1200,1.4545,0.6400
263.txt,40,2,9,7,2,4,2,0,4,20.0000,20.0000,5.7143,3.5000,4.5000,3.5000,0.5714,2.0000,1.0000,1.0000,0.0000,0.0000,2.0000,0.5714
1622.txt,403,23,53,38,25,14,11,10,46,17.5217,16.1200,10.6053,1.6522,2.1200,1.5200,0.3684,0.5600,1.0870,0.4400,0.4000,0.2632,1.8400,1.2105
429.txt,456,25,82,64,28,33,19,5,43,18.2400,16.2857,7.1250,2.5600,2.9286,2.2857,0.5156,1.1786,1.1200,0.6786,0.1786,0.0781,1.5357,0.6719
1092.txt,411,22,67,47,26,22,13,15,33,18.6818,15.8077,8.7447,2.1364,2.5769,1.8077,0.4681,0.8462,1.1818,0.5000,0.5769,0.3191,1.2692,0.7021
1154.txt,263,22,35,32,23,10,7,4,30,11.9545,11.4348,8.2188,1.4545,1.5217,1.3913,0.3125,0.4348,1.0455,0.3043,0.1739,0.1250,1.3043,0.9375
1684.txt,385,25,62,46,31,15,12,12,41,15.4000,12.4194,8.3696,1.8400,2.0000,1.4839,0.3261,0.4839,1.2400,0.3871,0.3871,0.2609,1.3226,0.8913
1377.txt,660,32,74,57,35,21,18,20,80,20.6250,18.8571,11.5789,1.7812,2.1143,1.6286,0.3684,0.6000,1.0938,0.5143,0.5714,0.3509,2.2857,1.4035
1798.txt,510,23,87,63,28,34,17,25,31,22.1739,18.2143,8.0952,2.7391,3.1071,2.2500,0.5397,1.2143,1.2174,0.6071,0.8929,0.3968,1.1071,0.4921
1102.txt,494,21,70,49,23,24,13,9,70,23.5238,21.4783,10.0816,2.3333,3.0435,2.1304,0.4898,1.0435,1.0952,0.5652,0.3913,0.1837,3.0435,1.4286
1624.txt,582,37,84,66,39,31,23,20,65,15.7297,14.9231,8.8182,1.7838,2.1538,1.6923,0.4697,0.7949,1.0541,0.5897,0.5128,0.3030,1.6667,0.9848
385.txt,282,9,48,40,11,24,9,8,34,31.3333,25.6364,7.0500,4.4444,4.3636,3.6364,0.6000,2.1818,1.2222,0.8182,0.7273,0.2000,3.0909,0.8500
41.txt,305,21,44,39,21,18,14,9,24,14.5238,14.5238,7.8205,1.8571,2.0952,1.8571,0.4615,0.8571,1.0000,0.6667,0.4286,0.2308,1.1429,0.6154
983.txt,606,31,103,78,37,38,26,10,57,19.5484,16.3784,7.7692,2.5161,2.7838,2.1081,0.4872,1.0270,1.1935,0.7027,0.2703,0.1282,1.5405,0.7308
1293.txt,394,20,61,48,23,25,15,10,38,19.7000,17.1304,8.2083,2.4000,2.6522,2.0870,0.5208,1.0870,1.1500,0.6522,0.4348,0.2083,1.6522,0.7917
174.txt,316,7,49,35,11,25,10,8,40,45.1429,28.7273,9.0286,5.0000,4.4545,3.1818,0.7143,2.2727,1.5714,0.9091,0.7273,0.2286,3.6364,1.1429
1632.txt,142,6,25,18,6,11,5,1,17,23.6667,23.6667,7.8889,3.0000,4.1667,3.0000,0.6111,1.8333,1.0000,0.8333,0.1667,0.0556,2.8333,0.9444
699.txt,505,27,89,70,33,35,18,5,49,18.7037,15.3030,7.2143,2.5926,2.6970,2.1212,0.5000,1.0606,1.2222,0.5455,0.1515,0.0714,1.4848,0.7000
381.txt,211,6,35,33,8,22,7,6,20,35.1667,26.3750,6.3939,5.5000,4.3750,4.1250,0.6667,2.7500,1.3333,0.8750,0.7500,0.1818,2.5000,0.6061
1066.txt,647,35,101,77,39,37,24,16,76,18.4857,16.5897,8.4026,2.2000,2.5897,1.9744,0.4805,0.9487,1.1143,0.6154,0.4103,0.2078,1.9487,0.9870
743.txt,434,18,61,51,20,29,13,6,40,24.1111,21.7000,8.5098,2.8333,3.0500,2.5500,0.5686,1.4500,1.1111,0.6500,0.3000,0.1176,2.0000,0.7843
372.txt,305,20,53,40,20,18,12,3,32,15.2500,15.2500,7.6250,2.0000,2.6500,2.0000,0.4500,0.9000,1.0000,0.6000,0.1500,0.0750,1.6000,0.8000
1719.txt,569,27,107,76,26,47,25,9,59,21.0741,21.8846,7.4868,2.8148,4.1154,2.9231,0.6184,1.8077,0.9630,0.9615,0.3462,0.1184,2.2692,0.7763
1317.txt,334,23,50,40,23,15,12,18,28,14.5217,14.5217,8.3500,1.7391,2.1739,1.7391,0.3750,0.6522,1.0000,0.5217,0.7826,0.4500,1.2174,0.7000
1795.txt,273,12,53,40,12,22,10,4,38,22.7500,22.7500,6.8250,3.3333,4.4167,3.3333,0.5500,1.8333,1.0000,0.8333,0.3333,0.1000,3.1667,0.9500
1202.txt,437,19,67,56,24,31,23,10,49,23.0000,18.2083,7.8036,2.9474,2.7917,2.3333,0.5536,1.2917,1.2632,0.9583,0.4167,0.1786,2.0417,0.8750
1413.txt,378,26,70,49,27,20,15,11,36,14.5385,14.0000,7.7143,1.8846,2.5926,1.8148,0.4082,0.7407,1.0385,0.5556,0.4074,0.2245,1.3333,0.7347
689.txt,310,16,57,43,19,23,10,6,25,19.3750,16.3158,7.2093,2.6875,3.0000,2.2632,0.5349,1.2105,1.1875,0.5263,0.3158,0.1395,1.3158,0.5814
1538.txt,265,13,44,30,14,15,10,5,28,20.3846,18.9286,8.8333,2.3077,3.1429,2.1429,0.5000,1.0714,1.0769,0.7143,0.3571,0.1667,2.0000,0.9333
1450.txt,559,25,84,55,26,29,19,16,68,22.3600,21.5000,10.1636,2.2000,3.2308,2.1154,0.5273,1.1154,1.0400,0.7308,0.6154,0.2909,2.6154,1.2364
843.txt,324,13,51,33,16,19,12,8,41,24.9231,20.2500,9.8182,2.5385,3.1875,2.0625,0.5758,1.1875,1.2308,0.7500,0.5000,0.2424,2.5625,1.2424
190.txt,312,18,51,40,20,20,13,2,44,17.3333,15.6000,7.8000,2.2222,2.5500,2.0000,0.5000,1.0000,1.1111,0.6500,0.1000,0.0500,2.2000,1.1000
255.txt,356,20,56,42,21,21,13,8,34,17.8000,16.9524,8.4762,2.1000,2.6667,2.0000,0.5000,1.0000,1.0500,0.6190,0.3810,0.1905,1.6190,0.8095
86.txt,355,15,63,43,20,23,16,8,38,23.6667,17.7500,8.2558,2.8667,3.1500,2.1500,0.5349,1.1500,1.3333,0.8000,0.4000,0.1860,1.9000,0.8837
28.txt,283,15,46,38,21,19,16,13,26,18.8667,13.4762,7.4474,2.5333,2.1905,1.8095,0.5000,0.9048,1.4000,0.7619,0.6190,0.3421,1.2381,0.6842
373.txt,385,18,69,55,19,34,17,7,32,21.3889,20.2632,7.0000,3.0556,3.6316,2.8947,0.6182,1.7895,1.0556,0.8947,0.3684,0.1273,1.6842,0.5818
853.txt,220,18,33,29,18,9,6,2,23,12.2222,12.2222,7.5862,1.6111,1.8333,1.6111,0.3103,0.5000,1.0000,0.3333,0.1111,0.0690,1.2778,0.7931
918.txt,583,33,89,75,37,32,20,14,48,17.6667,15.7568,7.7733,2.2727,2.4054,2.0270,0.4267,0.8649,1.1212,0.5405,0.3784,0.1867,1.2973,0.6400
88.txt,71,2,13,10,3,5,2,1,7,35.5000,23.6667,7.1000,5.0000,4.3333,3.3333,0.5000,1.6667,1.5000,0.6667,0.3333,0.1000,2.3333,0.7000
1285.txt,424,20,66,58,31,26,22,19,31,21.2000,13.6774,7.3103,2.9000,2.1290,1.8710,0.4483,0.8387,1.5500,0.7097,0.6129,0.3276,1.0000,0.5345
1550.txt,336,22,53,41,25,13,10,9,39,15.2727,13.4400,8.1951,1.8636,2.1200,1.6400,0.3171,0.5200,1.1364,0.4000,0.3600,0.2195,1.5600,0.9512
425.txt,377,18,49,33,20,12,8,18,39,20.9444,18.8500,11.4242,1.8333,2.4500,1.6500,0.3636,0.6000,1.1111,0.4000,0.9000,0.5455,1.9500,1.1818
1438.txt,415,32,68,52,33,19,14,8,42,12.9688,12.5758,7.9808,1.6250,2.0606,1.5758,0.3654,0.5758,1.0312,0.4242,0.2424,0.1538,1.2727,0.8077
1340.txt,402,28,65,50,34,19,18,14,37,14.3571,11.8235,8.0400,1.7857,1.9118,1.4706,0.3800,0.5588,1.2143,0.5294,0.4118,0.2800,1.0882,0.7400
